,year,region,mtumors,syncmtumors,insitu,ncervix,nhospotal_pht,nbeds_pht,ybeds_pht,nill_pht,nvillage_ill_pht,bed_days_pht,dvisits_pht,hvisits_pht,ndoctors_pht,nnursing_pht,nx_ray_pht,nflurography_pht,nradiology_pht,nradlab_pht,nсt_pht,ncardiogram_pht,ndiaglab_pht,nbacter_pht,nbiochem_pht,ncyto_pht,nimun_pht,nphysic_pht,nendoscop_pht,nultrasound_pht,ndialysis_pht,air_pollution,polluted_dumps,not_cleaned_dumps,dumps_not_cleaned_enough,num_clearing_plants,cpi,population,tincidence_pht,mtumors_pht,syncmtumors_pht,insitu_pht,insitu_pti,mtumors_pti,gdp,aging_level,mean_age,t
0,2010,Вінницька,356.0,112.0,113.0,103.0,0.037200000000000344,14.666433333333316,7.794366666666747,365.30676666666477,787.9409718812294,4041.44736666666,90912.80291960691,7646.250599999999,12.461599999999976,40.078245959932474,0.38546666666666685,0.3045,0.01997737556561674,-0.004890109890112793,0.0012999999999999956,-0.10040000000000049,-0.33450000000000024,0.06070000000000003,0.020333333333333335,5.610859728490125e-05,0.0,3.331100000000001,0.02915653846153754,0.18543002585653312,5.610859728490125e-05,103.0,2.0,0.0,2.0,98.0,109.1,1650608.0,338.4813,0.17024352047148383,0.7881419959154101,-0.2798381583825371,-1.374325022504351,1.2114197460230116,14332,22.3,43.4,2
1,2010,Волинська,177.0,50.0,81.0,77.0,-0.002100000000000435,2.805533333333301,1.744766666666692,71.3792333333331,-1.925969457037354,2133.657599999977,18782.400625180453,1465.9029000000046,1.1614000000000146,7.513838493860135,-0.032099999999999795,0.0,0.00011457659987064439,-0.013421073044609183,-9.999999999998899e-05,0.09109999999999907,0.0907,0.03220000000000006,3.333333333334354e-05,-0.0007935035552677216,0.0,0.19310000000000116,-0.10754302197802224,0.15575568842921994,-0.006197672915323665,8.2,4.0,1.0,3.0,78.0,109.1,1036665.0,274.4377,0.4838822944583079,0.1082825228339157,0.33393541884276523,-2.0158861878574186,-1.3603471284040936,13916,17.5,39.7,2
2,2010,Дніпропетровська,767.0,212.0,174.0,150.0,-0.0929000000000002,35.55890000000011,11.736666666666679,441.0418000000027,89.4548433097093,6387.48609999998,125720.00880717533,1836.8742333333284,22.51593333333335,63.47003109245361,0.1300666666666661,0.17986666666666684,0.007083160956696033,-7.634130575336073e-05,0.0012999999999999956,-0.25120000000000076,-0.0754999999999999,-0.009899999999999992,0.0,-0.004739366515836674,0.019966666666666633,1.2197666666666667,0.14889461538461513,0.16053222365869368,-0.005684453781503965,933.1,504.0,133.0,371.0,983.0,109.1,3355481.0,366.8625,-1.317712752815904,-0.06081246371247673,0.13054994300854705,0.6311030005772942,-0.9578110842617704,34709,19.8,43.0,2
3,2010,Донецька,906.0,234.0,57.0,24.0,-0.059800000000000075,7.420133333333297,4.740066666666735,266.89273333333404,152.16091234651253,2219.572666666645,124839.83938503789,966.6189666666687,0.7445333333333224,73.80238215903466,0.007633333333333603,-0.022466666666666857,0.018442210730448272,0.0027982546864897123,0.0010000000000000009,0.10989999999999966,0.05420000000000069,-0.014899999999999997,0.022533333333333336,0.01983122171946082,-0.007399999999999997,0.12753333333333394,0.27530857142857124,0.17528694246930643,0.013238687782804459,1378.1,550.0,17.0,533.0,1511.0,109.1,4466740.0,337.7855,2.41883920519518,0.7405150129269531,0.458556475696156,1.3986122988078424,0.16901010565357666,28986,21.0,44.3,2
4,2010,Житомирська,285.0,94.0,33.0,30.0,0.03469999999999995,0.5665000000000191,-0.6320333333334247,254.8666333333349,196.46724786683626,2207.4345333333185,19213.48467678961,2064.212266666669,2.103900000000067,4.307060504199853,0.0015999999999998238,0.0010666666666665492,9.356819650915837e-05,0.0,0.0015000000000000013,0.1446999999999985,0.09259999999999913,3.333333333332966e-05,3.333333333332966e-05,0.0,3.333333333332966e-05,0.006200000000003314,-0.03540626373626443,-0.07369282482225703,9.356819650915837e-05,18.4,6.0,0.0,6.0,104.0,109.1,1285849.0,307.7344,-0.5594116311756352,-0.15504835890477686,-1.1446966610110487,-2.480541338210646,-1.0681801787013683,14616,21.1,42.6,2
5,2010,Закарпатська,126.0,47.0,39.0,35.0,-0.08599999999999941,5.99759999999992,4.454299999999989,227.77649999999994,15.681155365244194,4011.61023333334,28162.14518620423,-523.82196666667,3.941633333333357,16.236728636073963,-0.025699999999998724,-0.02623333333333333,6.590174531347082e-05,-0.011095862960560393,0.07989999999999997,0.15039999999999942,0.05910000000000082,6.666666666668708e-05,0.0,6.590174531347082e-05,0.0,-0.42389999999999795,-0.028529230769231306,0.1088561732384683,0.010323206205579,17.4,8.0,1.0,7.0,42.0,109.1,1244828.0,240.7562,-0.23931097090978426,0.9266463566119856,0.4101625436534486,0.45516753632844775,0.4812454787550635,12278,13.9,38.1,2
6,2010,Запорізька,456.0,120.0,55.0,26.0,-0.14139999999999997,5.84190000000001,3.3622333333333927,369.77316666666593,-7.169247252790228,3339.21126666668,24736.71035165625,710.1212666666688,1.2495333333333178,10.455017194573543,0.1473333333333331,0.03656666666666686,4.318034906208856e-05,0.00212986425339394,0.0008999999999999841,0.09250000000000025,-0.27990000000000137,-0.018400000000000083,-0.017733333333333323,0.004718616677440501,0.0,-0.05643333333333267,-0.06103747252747338,0.06503144796384142,0.024022495151900858,217.5,73.0,4.0,69.0,410.0,109.1,1811664.0,383.1284,0.19759925777856324,-0.6301921667409243,1.1954196074326349,3.608373570996176,0.20426241746517348,23657,19.9,43.5,2
7,2010,Івано-Франківська,163.0,35.0,33.0,24.0,0.0011999999999998678,9.673199999999952,2.691066666666643,291.5748999999996,123.18907129929721,4951.319066666678,-26725.276048364583,-1000.0253000000012,-0.19900000000001228,-4.565830704593623,0.023333333333333428,-0.024633333333333063,0.004811764705884847,0.0,9.999999999998899e-05,-0.21480000000000032,-0.21359999999999957,-0.04830000000000001,0.0,0.06647727860376554,-3.333333333332966e-05,-0.07469999999999821,-0.051979010989011254,-0.07131848739503699,0.05344683257916366,169.2,15.0,0.0,15.0,132.0,109.1,1380716.0,266.456,0.2691806002870294,0.02455963370852432,0.08303893786009953,1.4431714721032156,1.9970431182539414,14814,17.9,40.5,2
8,2010,Київська,337.0,85.0,30.0,25.0,-0.09809999999999963,3.5866000000000895,1.3816666666667743,219.78103333333274,142.42477937948934,2631.365433333296,20688.310518916463,460.02479999999923,0.6734333333333211,6.115116321916503,-0.017566666666666286,0.020433333333333525,3.736263736230094e-05,-0.0005620555914680053,0.0010000000000000009,0.05259999999999998,-0.0038999999999997925,0.019333333333333313,0.00010000000000000286,-9.049773757180413e-07,0.0,0.025333333333334096,0.25694895604395596,0.013615223012285682,0.010337588881700499,106.8,14.0,0.0,14.0,164.0,109.1,1721764.0,344.8208,-1.6840508980567854,-0.4416369107286675,-0.1332396026662579,-0.6931660056632403,-4.49021839843153,26140,20.2,42.8,2
9,2010,Кіровоградська,368.0,148.0,23.0,15.0,-0.2364000000000006,7.296466666666561,-2.721900000000005,453.4298666666655,333.4440631221605,4033.543466666597,10679.376710641896,308.4454666666679,0.11789999999996326,6.71165038785216,-0.02999999999999936,-0.03086666666666682,0.007101745313513208,-0.04546447963802075,0.001799999999999996,0.033500000000000085,0.019400000000000972,6.66666666666732e-05,0.0,2.3044602455557506e-05,-0.03236666666666668,0.04150000000000098,-0.3845762087912097,0.0008440206851698662,0.02608739495799442,14.8,24.0,0.0,24.0,69.0,109.1,1017782.0,423.8629,4.213403384829341,3.0160909452154083,-0.04965000942348885,1.68071798953279,6.964403606338294,15533,21.4,43.6,2
